order_id,payment_value,payment_type,payment_installments
ORD036271,24656.44,Cash on Delivery,1.0
ORD036272,15822.44,UPI,1.0
ORD036273,75563.56,Debit Card,1.0
ORD036274,7910.28,Debit Card,1.0
ORD036275,28198.26,UPI,1.0
ORD036276,14350.95,Credit Card,1.0
ORD036277,42486.07,Credit Card,1.0
ORD036278,58417.07,UPI,1.0
ORD036279,40924.28,UPI,1.0
ORD036280,107578.48,UPI,1.0
ORD036281,47186.24,UPI,1.0
ORD036282,9470.0,UPI,1.0
ORD036283,6930.03,Cash on Delivery,1.0
ORD036284,41806.62,UPI,1.0
ORD036285,23532.39,UPI,1.0
ORD036286,55570.59,Net Banking,1.0
ORD036287,40090.3,Cash on Delivery,1.0
ORD036288,52877.34,UPI,1.0
ORD036289,27868.11,UPI,1.0
ORD036290,77271.95,Cash on Delivery,1.0
ORD036291,25036.82,UPI,1.0
ORD036292,75530.58,UPI,1.0
ORD036293,30647.48,UPI,1.0
ORD036294,28532.88,Cash on Delivery,1.0
ORD036295,42868.88,Debit Card,1.0
ORD036296,20404.28,Debit Card,1.0
ORD036297,4333.88,UPI,1.0
ORD036298,11597.32,Credit Card,1.0
ORD036299,83636.86,Cash on Delivery,1.0
ORD036300,12559.3,UPI,1.0
ORD036301,74682.8,Net Banking,1.0
ORD036302,8530.12,Net Banking,1.0
ORD036303,18483.57,UPI,1.0
ORD036304,35770.61,UPI,1.0
ORD036305,49574.34,EMI,6.0
ORD036306,50865.28,Cash on Delivery,1.0
ORD036307,7292.41,Debit Card,1.0
ORD036308,219.28,UPI,1.0
ORD036309,110942.0,Credit Card,1.0
ORD036310,61879.25,Cash on Delivery,1.0
ORD036311,8003.36,EMI,12.0
ORD036312,17612.86,Debit Card,1.0
ORD036313,18786.16,Credit Card,1.0
ORD036314,,Cash on Delivery,1.0
ORD036315,6012.32,Credit Card,1.0
ORD036316,56304.06,Credit Card,1.0
ORD036317,,UPI,1.0
ORD036318,21280.15,Debit Card,1.0
ORD036319,4981.23,Wallet,1.0
ORD036320,129058.84,UPI,1.0
ORD036321,53798.48,UPI,1.0
ORD036322,14671.21,Net Banking,1.0
ORD036323,36248.84,Debit Card,1.0
ORD036324,8638.28,UPI,1.0
ORD036325,143253.13,Net Banking,1.0
ORD036326,,UPI,1.0
ORD036327,10438.88,UPI,1.0
ORD036328,,UPI,1.0
ORD036329,74426.98,Cash on Delivery,1.0
ORD036330,32386.25,UPI,1.0
ORD036331,25353.79,Credit Card,1.0
ORD036332,59177.96,UPI,1.0
ORD036333,32735.49,Cash on Delivery,1.0
ORD036334,77014.01,UPI,1.0
ORD036335,59188.93,UPI,1.0
ORD036336,1914.14,Cash on Delivery,1.0
ORD036337,59844.45,UPI,1.0
ORD036338,3451.3,Net Banking,1.0
ORD036339,36205.98,UPI,1.0
ORD036340,18147.0,EMI,6.0
ORD036341,47101.86,Wallet,1.0
ORD036342,30473.69,UPI,1.0
ORD036343,64597.03,UPI,1.0
ORD036344,25130.16,UPI,1.0
ORD036345,21400.38,Debit Card,1.0
ORD036346,7530.69,Wallet,1.0
ORD036347,11562.98,,1.0
ORD036348,38118.95,UPI,1.0
ORD036349,10881.4,Net Banking,1.0
ORD036350,20829.64,UPI,1.0
ORD036351,48055.58,Net Banking,1.0
ORD036352,34173.84,UPI,1.0
ORD036353,29738.31,UPI,1.0
ORD036354,54644.05,Debit Card,1.0
ORD036355,6851.13,Credit Card,1.0
ORD036356,5944.17,UPI,1.0
ORD036357,4989.62,UPI,1.0
ORD036358,75931.38,Cash on Delivery,1.0
ORD036359,74763.54,UPI,1.0
ORD036360,2582.28,Net Banking,1.0
ORD036361,45496.52,Wallet,1.0
ORD036362,281.0,UPI,1.0
ORD036363,62360.91,UPI,1.0
ORD036364,32699.98,Cash on Delivery,1.0
ORD036365,48734.2,UPI,1.0
ORD036366,29731.22,UPI,1.0
ORD036367,18482.69,Net Banking,1.0
ORD036368,11949.99,Credit Card,1.0
ORD036369,22775.53,UPI,1.0
ORD036370,76540.81,UPI,1.0
ORD036371,14716.67,UPI,1.0
ORD036372,48497.4,Credit Card,1.0
ORD036373,38038.85,Credit Card,1.0
ORD036374,14812.76,Credit Card,1.0
ORD036375,20259.0,UPI,1.0
ORD036376,47125.77,Credit Card,1.0
ORD036377,59039.67,UPI,1.0
ORD036378,52184.88,Debit Card,1.0
ORD036379,20144.08,UPI,1.0
ORD036380,86645.71,UPI,1.0
ORD036381,14086.32,Net Banking,1.0
ORD036382,68913.2,UPI,1.0
ORD036383,16162.19,,1.0
ORD036384,30172.65,Debit Card,1.0
ORD036385,8860.6,EMI,9.0
ORD036386,31483.54,Credit Card,1.0
ORD036387,19192.08,Cash on Delivery,1.0
ORD036388,14022.63,Debit Card,1.0
ORD036389,38256.48,Credit Card,1.0
ORD036390,31757.82,Debit Card,1.0
ORD036391,94059.07,UPI,1.0
ORD036392,55700.49,UPI,1.0
ORD036393,11923.74,Debit Card,1.0
ORD036394,19135.34,UPI,1.0
ORD036395,42139.27,Cash on Delivery,1.0
ORD036396,109466.36,Wallet,
ORD036397,48443.68,Cash on Delivery,1.0
ORD036398,42930.83,EMI,9.0
ORD036399,41001.48,UPI,1.0
ORD036400,15096.64,Cash on Delivery,1.0
ORD036401,10147.48,Cash on Delivery,1.0
ORD036402,1769.86,Debit Card,1.0
ORD036403,12126.64,UPI,1.0
ORD036404,78000.94,UPI,1.0
ORD036405,70477.02,UPI,1.0
ORD036406,3790.25,UPI,1.0
ORD036407,92673.08,UPI,1.0
ORD036408,17205.51,UPI,1.0
ORD036409,7235.64,Credit Card,1.0
ORD036410,7105.28,Credit Card,1.0
ORD036411,1469.72,Debit Card,1.0
ORD036412,52034.24,UPI,1.0
ORD036413,113136.11,EMI,6.0
ORD036414,63551.26,,1.0
ORD036415,20507.54,UPI,1.0
ORD036416,194.29,Debit Card,1.0
ORD036417,67093.78,Credit Card,1.0
ORD036418,36064.94,Debit Card,1.0
ORD036419,15629.75,UPI,1.0
ORD036420,50505.32,UPI,1.0
ORD036421,55899.95,Net Banking,1.0
ORD036422,64358.36,Credit Card,1.0
ORD036423,,UPI,1.0
ORD036424,14062.46,Cash on Delivery,1.0
ORD036425,62934.91,Credit Card,1.0
ORD036426,4184.33,UPI,1.0
ORD036427,20465.04,UPI,1.0
ORD036428,7162.36,UPI,1.0
ORD036429,10858.45,Net Banking,1.0
ORD036430,60380.36,UPI,1.0
ORD036431,,Debit Card,1.0
ORD036432,51381.58,UPI,1.0
ORD036433,71859.42,UPI,1.0
ORD036434,19080.46,Debit Card,1.0
ORD036435,13330.17,Cash on Delivery,1.0
ORD036436,34864.84,UPI,1.0
ORD036437,38489.44,UPI,1.0
ORD036438,10021.48,UPI,1.0
ORD036439,11554.9,Cash on Delivery,1.0
ORD036440,2438.3,Debit Card,1.0
ORD036441,8818.26,Credit Card,1.0
ORD036442,34565.49,UPI,1.0
ORD036443,28004.26,,1.0
ORD036444,89178.88,Net Banking,1.0
ORD036445,21380.6,UPI,1.0
ORD036446,22429.49,UPI,1.0
ORD036447,44165.56,EMI,9.0
ORD036448,589.76,UPI,1.0
ORD036449,50207.97,Cash on Delivery,1.0
ORD036450,18082.83,Cash on Delivery,1.0
ORD036451,39198.69,UPI,1.0
ORD036452,,Cash on Delivery,1.0
ORD036453,80324.42,Debit Card,1.0
ORD036454,19471.33,Debit Card,1.0
ORD036455,76197.06,UPI,1.0
ORD036456,56534.84,UPI,1.0
ORD036457,32877.69,UPI,1.0
ORD036458,11976.14,Cash on Delivery,1.0
ORD036459,5211.82,UPI,1.0
ORD036460,20210.36,Net Banking,1.0
ORD036461,42634.32,Cash on Delivery,1.0
ORD036462,39386.7,UPI,1.0
ORD036463,48104.43,Debit Card,1.0
ORD036464,38266.56,Debit Card,1.0
ORD036465,5245.91,Debit Card,1.0
ORD036466,61649.84,Net Banking,1.0
ORD036467,8211.61,Debit Card,1.0
ORD036468,51869.19,UPI,1.0
ORD036469,42209.9,Cash on Delivery,1.0
ORD036470,8145.16,Cash on Delivery,1.0
ORD036471,48127.16,UPI,1.0
ORD036472,48710.08,Debit Card,1.0
ORD036473,69278.06,UPI,1.0
ORD036474,84671.73,Debit Card,1.0
ORD036475,4777.53,Cash on Delivery,1.0
ORD036476,27575.16,EMI,9.0
ORD036477,25271.14,,1.0
ORD036478,2399.88,Credit Card,1.0
ORD036479,44027.88,UPI,1.0
ORD036480,28640.28,Debit Card,1.0
ORD036481,17510.46,Credit Card,1.0
ORD036482,18274.82,Debit Card,1.0
ORD036483,22408.54,Cash on Delivery,1.0
ORD036484,86949.24,UPI,1.0
ORD036485,51038.88,Debit Card,1.0
ORD036486,12764.49,Debit Card,1.0
ORD036487,81458.19,Debit Card,1.0
ORD036488,22917.2,UPI,1.0
ORD036489,16367.56,Wallet,1.0
ORD036490,5860.43,UPI,1.0
ORD036491,,UPI,1.0
ORD036492,14510.16,UPI,1.0
ORD036493,22946.79,Debit Card,1.0
ORD036494,1557.18,UPI,1.0
ORD036495,31472.93,Credit Card,1.0
ORD036496,51908.16,Debit Card,1.0
ORD036497,45998.38,Debit Card,1.0
ORD036498,8125.78,UPI,1.0
ORD036499,,Debit Card,1.0
ORD036500,87248.82,Debit Card,1.0
ORD036501,45885.41,UPI,1.0
ORD036502,,UPI,1.0
ORD036503,14180.76,Credit Card,1.0
ORD036504,15632.4,UPI,1.0
ORD036505,10619.74,UPI,1.0
ORD036506,25408.56,UPI,1.0
ORD036507,12324.05,EMI,6.0
ORD036508,42501.51,Debit Card,1.0
ORD036509,45790.4,Cash on Delivery,1.0
ORD036510,41225.78,Debit Card,1.0
ORD036511,46246.23,Credit Card,1.0
ORD036512,46744.44,UPI,1.0
ORD036513,36886.02,Debit Card,1.0
ORD036514,55987.64,UPI,1.0
ORD036515,5267.6,Debit Card,1.0
ORD036516,89694.39,UPI,1.0
ORD036517,54885.91,UPI,1.0
ORD036518,24245.13,Debit Card,1.0
ORD036519,24179.38,Credit Card,1.0
ORD036520,34343.99,Debit Card,1.0
ORD036521,1793.79,UPI,1.0
ORD036522,46231.68,Credit Card,1.0
ORD036523,7296.9,UPI,1.0
ORD036524,97678.78,EMI,3.0
ORD036525,398.73,EMI,9.0
ORD036526,85719.21,UPI,1.0
ORD036527,35144.84,UPI,1.0
ORD036528,34253.98,UPI,1.0
ORD036529,65341.29,Net Banking,1.0
ORD036530,71685.05,Credit Card,1.0
ORD036531,74500.13,Net Banking,1.0
ORD036532,60200.23,Cash on Delivery,1.0
ORD036533,13617.12,Credit Card,
ORD036534,66281.84,Debit Card,1.0
ORD036535,31335.88,UPI,1.0
ORD036536,31752.42,Credit Card,1.0
ORD036537,,UPI,1.0
ORD036538,64586.96,Cash on Delivery,1.0
ORD036539,18828.77,Wallet,1.0
ORD036540,,Credit Card,1.0
ORD036541,78500.76,Cash on Delivery,1.0
ORD036542,43873.88,Net Banking,1.0
ORD036543,23322.74,Cash on Delivery,1.0
ORD036544,14661.3,UPI,1.0
ORD036545,16800.3,Debit Card,1.0
ORD036546,28580.2,Debit Card,1.0
ORD036547,25362.39,Debit Card,1.0
ORD036548,82140.16,UPI,1.0
ORD036549,10413.94,Debit Card,1.0
ORD036550,6363.1,UPI,1.0
ORD036551,48310.5,Cash on Delivery,1.0
ORD036552,51223.73,Debit Card,1.0
ORD036553,45567.48,Debit Card,1.0
ORD036554,9889.0,UPI,1.0
ORD036555,65313.98,Wallet,1.0
ORD036556,14951.31,Credit Card,1.0
ORD036557,14811.74,Credit Card,1.0
ORD036558,9503.49,UPI,1.0
ORD036559,63896.16,UPI,1.0
ORD036560,76947.19,EMI,12.0
ORD036561,16195.84,Credit Card,1.0
ORD036562,5947.37,Debit Card,1.0
ORD036563,47048.03,Net Banking,1.0
ORD036564,45519.77,UPI,1.0
ORD036565,62742.44,UPI,1.0
ORD036566,36577.02,UPI,1.0
ORD036567,81334.12,UPI,1.0
ORD036568,21530.14,Cash on Delivery,1.0
ORD036569,39485.24,UPI,1.0
ORD036570,11105.16,UPI,1.0
ORD036571,26627.7,Debit Card,1.0
ORD036572,16172.23,Debit Card,1.0
ORD036573,50323.83,Credit Card,1.0
ORD036574,15952.65,Credit Card,1.0
ORD036575,57701.12,Credit Card,1.0
ORD036576,81458.12,EMI,3.0
ORD036577,48345.26,Credit Card,1.0
ORD036578,14518.83,UPI,1.0
ORD036579,1266.08,Net Banking,1.0
ORD036580,61000.21,EMI,6.0
ORD036581,32337.9,UPI,1.0
ORD036582,50627.86,Debit Card,1.0
ORD036583,,UPI,1.0
ORD036584,21294.4,UPI,1.0
ORD036585,24475.43,UPI,1.0
ORD036586,61665.0,UPI,1.0
ORD036587,39984.56,UPI,1.0
ORD036588,37561.09,Credit Card,1.0
ORD036589,31770.07,Credit Card,1.0
ORD036590,37913.28,UPI,1.0
ORD036591,92503.04,Credit Card,1.0
ORD036592,122118.77,Debit Card,1.0
ORD036593,33056.56,Credit Card,1.0
ORD036594,21693.94,,1.0
ORD036595,63246.51,UPI,1.0
ORD036596,33150.82,,3.0
ORD036597,70535.46,Credit Card,1.0
ORD036598,19795.59,Debit Card,1.0
ORD036599,14376.66,Credit Card,1.0
ORD036600,82922.88,UPI,1.0
ORD036601,45968.28,Cash on Delivery,1.0
ORD036602,8896.75,Net Banking,1.0
ORD036603,55834.96,Cash on Delivery,1.0
ORD036604,,Cash on Delivery,1.0
ORD036605,38321.6,UPI,1.0
ORD036606,662.88,Cash on Delivery,1.0
ORD036607,5824.09,UPI,1.0
ORD036608,56567.99,Cash on Delivery,1.0
ORD036609,11240.57,Net Banking,1.0
ORD036610,24693.25,UPI,1.0
ORD036611,29736.93,Cash on Delivery,1.0
ORD036612,,UPI,1.0
ORD036613,48309.96,Cash on Delivery,1.0
ORD036614,14559.34,Wallet,1.0
ORD036615,28272.44,,1.0
ORD036616,16349.28,EMI,6.0
ORD036617,29004.44,Debit Card,1.0
ORD036618,18982.16,Credit Card,1.0
ORD036619,8474.5,Credit Card,1.0
ORD036620,15575.17,UPI,1.0
ORD036621,6043.94,Cash on Delivery,1.0
ORD036622,67162.98,Net Banking,1.0
ORD036623,2936.74,Debit Card,1.0
ORD036624,14745.05,UPI,1.0
ORD036625,58213.65,UPI,1.0
ORD036626,,Debit Card,1.0
ORD036627,69163.29,,1.0
ORD036628,45664.68,Credit Card,1.0
ORD036629,9578.3,UPI,1.0
ORD036630,56802.0,Credit Card,1.0
ORD036631,14364.54,Credit Card,1.0
ORD036632,7087.91,Net Banking,1.0
ORD036633,1737.13,Net Banking,1.0
ORD036634,32701.32,UPI,1.0
ORD036635,34107.76,Debit Card,1.0
ORD036636,4184.07,EMI,12.0
ORD036637,92203.0,Debit Card,1.0
ORD036638,20171.35,Net Banking,1.0
ORD036639,35192.51,UPI,1.0
ORD036640,1270.8,UPI,1.0
ORD036641,2761.4,UPI,1.0
ORD036642,36742.57,UPI,1.0
ORD036643,,Debit Card,1.0
ORD036644,3806.82,Cash on Delivery,1.0
ORD036645,16310.2,Debit Card,1.0
ORD036646,14606.6,UPI,1.0
ORD036647,87796.95,Cash on Delivery,1.0
ORD036648,9675.06,UPI,1.0
ORD036649,79006.86,Debit Card,1.0
ORD036650,7900.11,Credit Card,1.0
ORD036651,22163.79,Credit Card,1.0
ORD036652,9730.0,Wallet,1.0
ORD036653,28385.1,UPI,1.0
ORD036654,673.18,UPI,1.0
ORD036655,39672.83,Credit Card,1.0
ORD036656,44766.81,Credit Card,1.0
ORD036657,2664.0,Cash on Delivery,1.0
ORD036658,34807.44,Debit Card,1.0
ORD036659,53157.67,Debit Card,1.0
ORD036660,35780.64,Credit Card,1.0
ORD036661,23233.36,Cash on Delivery,1.0
ORD036662,82520.22,UPI,1.0
ORD036663,26652.64,Credit Card,1.0
ORD036664,109949.01,UPI,1.0
ORD036665,37168.22,UPI,1.0
ORD036666,3492.42,EMI,6.0
ORD036667,5392.31,UPI,1.0
ORD036668,66715.54,UPI,1.0
ORD036669,84526.48,Credit Card,1.0
ORD036670,39189.49,EMI,9.0
ORD036671,6860.01,Debit Card,1.0
ORD036672,25751.16,Debit Card,1.0
ORD036673,89980.2,Debit Card,1.0
ORD036674,73175.52,UPI,1.0
ORD036675,10314.54,UPI,1.0
ORD036676,805.68,UPI,
ORD036677,39361.09,UPI,1.0
ORD036678,34521.33,Debit Card,1.0
ORD036679,6877.19,Cash on Delivery,1.0
ORD036680,,Debit Card,1.0
ORD036681,99975.25,EMI,6.0
ORD036682,18912.84,Debit Card,1.0
ORD036683,25797.96,Cash on Delivery,1.0
ORD036684,17082.84,UPI,1.0
ORD036685,62890.14,Net Banking,1.0
ORD036686,43153.64,Credit Card,1.0
ORD036687,60138.05,Debit Card,1.0
ORD036688,43244.73,EMI,12.0
ORD036689,26452.84,Debit Card,1.0
ORD036690,43612.0,Wallet,1.0
ORD036691,42846.84,UPI,1.0
ORD036692,61828.0,Net Banking,1.0
ORD036693,54431.37,Cash on Delivery,1.0
ORD036694,17248.37,Net Banking,1.0
ORD036695,61803.94,Credit Card,1.0
ORD036696,77830.24,Debit Card,1.0
ORD036697,171.39,UPI,1.0
ORD036698,4495.63,Debit Card,1.0
ORD036699,54646.95,Net Banking,1.0
ORD036700,13900.2,Credit Card,1.0
ORD036701,49696.04,Net Banking,1.0
ORD036702,74948.36,UPI,1.0
ORD036703,6139.92,Credit Card,1.0
ORD036704,59805.82,UPI,1.0
ORD036705,2044.26,Credit Card,1.0
ORD036706,2739.98,Cash on Delivery,1.0
ORD036707,39728.96,Net Banking,1.0
ORD036708,2612.9,UPI,1.0
ORD036709,16591.2,Cash on Delivery,1.0
ORD036710,61516.4,UPI,1.0
ORD036711,30129.7,Debit Card,1.0
ORD036712,20157.88,UPI,1.0
ORD036713,23728.34,Credit Card,1.0
ORD036714,25728.58,Credit Card,1.0
ORD036715,54620.22,Wallet,1.0
ORD036716,23085.74,Cash on Delivery,1.0
ORD036717,34216.68,Credit Card,1.0
ORD036718,40814.84,Cash on Delivery,1.0
ORD036719,2533.22,UPI,1.0
ORD036720,36774.54,Debit Card,1.0
ORD036721,16644.52,Debit Card,1.0
ORD036722,42505.8,Credit Card,1.0
ORD036723,75502.61,Credit Card,1.0
ORD036724,36850.8,EMI,
ORD036725,44792.19,Wallet,1.0
ORD036726,35010.84,Cash on Delivery,
ORD036727,120454.52,EMI,6.0
ORD036728,72392.25,Credit Card,1.0
ORD036729,10036.58,Wallet,1.0
ORD036730,8489.89,Credit Card,1.0
ORD036731,10264.68,UPI,1.0
ORD036732,98616.3,UPI,1.0
ORD036733,63173.08,UPI,1.0
ORD036734,37971.28,UPI,1.0
ORD036735,28063.84,UPI,
ORD036736,30464.29,EMI,3.0
ORD036737,33984.34,UPI,1.0
ORD036738,,Cash on Delivery,1.0
ORD036739,10551.86,EMI,12.0
ORD036740,115143.25,Debit Card,1.0
ORD036741,68638.92,Debit Card,1.0
ORD036742,66099.64,Debit Card,1.0
ORD036743,67764.7,UPI,1.0
ORD036744,28182.58,Cash on Delivery,1.0
ORD036745,13091.05,Cash on Delivery,1.0
ORD036746,17623.53,Cash on Delivery,1.0
ORD036747,96271.21,Debit Card,1.0
ORD036748,903.11,Credit Card,1.0
ORD036749,63329.96,Cash on Delivery,1.0
ORD036750,19056.42,Cash on Delivery,1.0
ORD036751,14614.41,UPI,1.0
ORD036752,81562.56,Cash on Delivery,1.0
ORD036753,21869.7,UPI,1.0
ORD036754,32805.28,UPI,1.0
ORD036755,32915.98,Credit Card,1.0
ORD036756,49808.35,Net Banking,1.0
ORD036757,111329.5,UPI,1.0
ORD036758,651410.64,UPI,1.0
ORD036759,18105.05,Credit Card,1.0
ORD036760,56072.64,UPI,1.0
ORD036761,105827.92,Debit Card,1.0
ORD036762,41795.87,Debit Card,1.0
ORD036763,9062.21,Cash on Delivery,1.0
ORD036764,1264.2,Debit Card,1.0
ORD036765,90380.52,Net Banking,1.0
ORD036766,115643.38,Debit Card,1.0
ORD036767,88146.79,Cash on Delivery,1.0
ORD036768,19901.42,UPI,1.0
ORD036769,93937.28,Cash on Delivery,1.0
ORD036770,6672.02,Wallet,1.0
ORD036771,76961.91,Cash on Delivery,1.0
ORD036772,35038.35,Credit Card,1.0
ORD036773,,EMI,9.0
ORD036774,,Credit Card,1.0
ORD036775,17785.2,UPI,1.0
ORD036776,128243.48,Debit Card,1.0
ORD036777,44876.88,Credit Card,1.0
ORD036778,20300.4,UPI,1.0
ORD036779,10983.45,,1.0
ORD036780,7999.42,Cash on Delivery,1.0
ORD036781,38141.03,Cash on Delivery,1.0
ORD036782,39991.36,Net Banking,1.0
ORD036783,83344.95,UPI,1.0
ORD036784,,UPI,1.0
ORD036785,28774.13,Credit Card,1.0
ORD036786,25329.57,Cash on Delivery,1.0
ORD036787,80570.69,Cash on Delivery,1.0
ORD036788,93312.04,Cash on Delivery,1.0
ORD036789,83306.64,UPI,1.0
ORD036790,92234.61,Wallet,1.0
ORD036791,30108.93,UPI,1.0
ORD036792,37742.52,UPI,1.0
ORD036793,47071.6,Cash on Delivery,1.0
ORD036794,39647.0,UPI,1.0
ORD036795,,Credit Card,1.0
ORD036796,11982.63,Credit Card,1.0
ORD036797,8686.14,Cash on Delivery,1.0
ORD036798,12424.92,Net Banking,1.0
ORD036799,62707.86,Cash on Delivery,1.0
ORD036800,55561.02,UPI,1.0
ORD036801,74765.94,UPI,1.0
ORD036802,86189.24,Wallet,1.0
ORD036803,19019.45,UPI,1.0
ORD036804,19463.38,Credit Card,1.0
ORD036805,5381.55,Debit Card,1.0
ORD036806,21496.73,Cash on Delivery,1.0
ORD036807,40654.48,UPI,1.0
ORD036808,58889.87,UPI,1.0
ORD036809,6867.1,UPI,1.0
ORD036810,98479.09,Debit Card,1.0
ORD036811,34266.76,Credit Card,1.0
ORD036812,92387.34,Credit Card,1.0
ORD036813,33249.84,Debit Card,1.0
ORD036814,1776.96,Credit Card,1.0
ORD036815,88175.65,Credit Card,1.0
ORD036816,15611.91,Debit Card,1.0
ORD036817,14016.0,Cash on Delivery,1.0
ORD036818,44083.34,EMI,3.0
ORD036819,63263.58,Cash on Delivery,1.0
ORD036820,57889.61,Debit Card,1.0
ORD036821,80801.68,UPI,1.0
ORD036822,6133.4,Net Banking,1.0
ORD036823,45613.59,Credit Card,1.0
ORD036824,3918.11,UPI,1.0
ORD036825,53566.91,Credit Card,1.0
ORD036826,11288.86,UPI,1.0
ORD036827,5773.14,UPI,1.0
ORD036828,130576.68,Wallet,1.0
ORD036829,13053.59,Debit Card,1.0
ORD036830,63549.3,Debit Card,1.0
ORD036831,1840.83,Credit Card,1.0
ORD036832,43012.76,UPI,1.0
ORD036833,57503.55,UPI,1.0
ORD036834,15972.83,Cash on Delivery,1.0
ORD036835,972.6,Net Banking,1.0
ORD036836,20615.32,UPI,1.0
ORD036837,44261.44,Cash on Delivery,1.0
ORD036838,14447.28,UPI,1.0
ORD036839,56933.87,Debit Card,1.0
ORD036840,55192.31,UPI,1.0
ORD036841,14817.06,Net Banking,1.0
ORD036842,,UPI,1.0
ORD036843,61291.73,UPI,1.0
ORD036844,60171.01,Wallet,1.0
ORD036845,68347.4,UPI,1.0
ORD036846,18907.71,Credit Card,1.0
ORD036847,13796.1,Debit Card,1.0
ORD036848,82786.11,UPI,1.0
ORD036849,9564.8,EMI,6.0
ORD036850,47369.68,Cash on Delivery,1.0
ORD036851,,Cash on Delivery,1.0
ORD036852,21656.01,Credit Card,1.0
ORD036853,76065.1,UPI,1.0
ORD036854,56115.93,Cash on Delivery,1.0
ORD036855,22062.82,,1.0
ORD036856,36687.04,Credit Card,1.0
ORD036857,162110.52,Cash on Delivery,1.0
ORD036858,94989.54,Net Banking,1.0
ORD036859,68350.15,UPI,1.0
ORD036860,24635.35,UPI,1.0
ORD036861,6117.56,UPI,1.0
ORD036862,11029.09,Credit Card,1.0
ORD036863,84294.32,,1.0
ORD036864,16878.94,UPI,1.0
ORD036865,20261.81,Debit Card,1.0
ORD036866,45675.52,UPI,1.0
ORD036867,57207.98,UPI,1.0
ORD036868,,Cash on Delivery,1.0
ORD036869,52902.98,Credit Card,1.0
ORD036870,42513.09,UPI,1.0
ORD036871,76170.66,UPI,1.0
ORD036872,17606.98,UPI,1.0
ORD036873,46135.51,Net Banking,1.0
ORD036874,22823.98,Credit Card,1.0
ORD036875,7242.43,Debit Card,1.0
ORD036876,816.74,UPI,1.0
ORD036877,15661.75,UPI,1.0
ORD036878,5552.68,UPI,1.0
ORD036879,26133.22,UPI,1.0
ORD036880,83949.26,Cash on Delivery,1.0
ORD036881,17010.08,Debit Card,1.0
ORD036882,10308.23,Cash on Delivery,1.0
ORD036883,12180.82,Debit Card,1.0
ORD036884,5048.85,Debit Card,1.0
ORD036885,1734.04,UPI,1.0
ORD036886,25036.45,Credit Card,1.0
ORD036887,,UPI,1.0
ORD036888,12038.48,EMI,12.0
ORD036889,46554.84,Net Banking,1.0
ORD036890,35093.24,Cash on Delivery,1.0
ORD036891,82428.59,Debit Card,1.0
ORD036892,87155.23,EMI,3.0
ORD036893,3364.31,Debit Card,1.0
ORD036894,14159.32,Debit Card,1.0
ORD036895,12519.39,UPI,1.0
ORD036896,36173.5,Credit Card,1.0
ORD036897,49250.44,UPI,1.0
ORD036898,34498.28,Net Banking,1.0
ORD036899,17603.59,Net Banking,1.0
ORD036900,55566.16,Credit Card,1.0
ORD036901,9333.9,Cash on Delivery,1.0
ORD036902,43003.47,Cash on Delivery,1.0
ORD036903,49985.7,Credit Card,1.0
ORD036904,13581.58,Wallet,1.0
ORD036905,71345.12,Debit Card,1.0
ORD036906,15791.57,Cash on Delivery,1.0
ORD036907,32122.74,Credit Card,1.0
ORD036908,18645.3,Net Banking,1.0
ORD036909,10194.24,Credit Card,1.0
ORD036910,5181.43,Net Banking,1.0
ORD036911,110435.02,Credit Card,1.0
ORD036912,126493.76,Credit Card,1.0
ORD036913,53416.43,Cash on Delivery,1.0
ORD036914,44404.64,Net Banking,1.0
ORD036915,31829.2,Debit Card,1.0
ORD036916,2072.46,UPI,1.0
ORD036917,78825.33,UPI,1.0
ORD036918,33563.0,Cash on Delivery,1.0
ORD036919,15921.83,UPI,1.0
ORD036920,99146.74,UPI,1.0
ORD036921,27002.26,Cash on Delivery,1.0
ORD036922,17517.56,Credit Card,1.0
ORD036923,10854.29,Wallet,1.0
ORD036924,22131.63,Cash on Delivery,1.0
ORD036925,30761.76,UPI,1.0
ORD036926,9593.76,UPI,1.0
ORD036927,21400.38,Credit Card,1.0
ORD036928,20363.95,Net Banking,1.0
ORD036929,13887.81,Cash on Delivery,1.0
ORD036930,84485.49,Debit Card,1.0
ORD036931,33837.42,UPI,1.0
ORD036932,86018.9,Debit Card,1.0
ORD036933,41767.43,Wallet,1.0
ORD036934,9849.34,EMI,9.0
ORD036935,50581.9,Cash on Delivery,1.0
ORD036936,36926.16,Credit Card,1.0
ORD036937,20650.27,UPI,1.0
ORD036938,32199.41,Credit Card,1.0
ORD036939,13069.42,Debit Card,1.0
ORD036940,58839.96,EMI,3.0
ORD036941,77136.88,UPI,1.0
ORD036942,,Net Banking,1.0
ORD036943,42513.87,UPI,1.0
ORD036944,5841.41,Debit Card,1.0
ORD036945,11936.95,Cash on Delivery,1.0
ORD036946,53313.93,UPI,1.0
ORD036947,82018.21,UPI,1.0
ORD036948,89171.08,UPI,1.0
ORD036949,22789.92,UPI,1.0
ORD036950,6509.04,Cash on Delivery,1.0
ORD036951,52345.59,UPI,1.0
ORD036952,24428.33,Debit Card,1.0
ORD036953,9169.92,UPI,
ORD036954,52716.48,UPI,1.0
ORD036955,100789.37,UPI,
ORD036956,24467.91,Cash on Delivery,1.0
ORD036957,58540.34,Debit Card,1.0
ORD036958,29815.59,Net Banking,1.0
