seller_id,seller_name,seller_city,seller_state,seller_pincode,seller_rating
SEL1948,Rahul Joshi Store,Darbhanga,Bihar,536239,3.2
SEL1949,Gaurav Saxena Store,Mumbai,Maharashtra,383836,3.1
SEL1950,Manish Pillai Store,Kochi,Kerala,364699,2.7
SEL1951,Kavya Sharma Store,Bathinda,Punjab,,3.6
SEL1952,Kavya Joshi Store,Gandhinagar,Gujarat,179860,3.1
SEL1953,Zara Mehta Store,Surat,Gujarat,341601,4.9
SEL1954,Kiran Patel Store,Jodhpur,Rajasthan,821111,4.0
SEL1955,Anjali Chopra Store,Nizamabad,Telangana,689862,3.7
SEL1956,Meera Malhotra Store,Tiruchirappalli,Tamil Nadu,119464,3.3
SEL1957,Sanjay Nair Store,Dwarka,Delhi,617355,
SEL1958,Anjali Verma Store,Cuttack,Odisha,852163,3.4
SEL1959,Yasmin Joshi Store,Vadodara,Gujarat,529976,4.6
SEL1960,Aarav Rao Store,Kanpur,Uttar Pradesh,827659,3.1
SEL1961,Rahul Joshi Store,New Delhi,Delhi,396012,3.2
SEL1962,Neha Mehta Store,Bengaluru,Karnataka,361611,
SEL1963,Arjun Iyer Store,Coimbatore,Tamil Nadu,297921,4.8
SEL1964,Ravi Gupta Store,Cuttack,Odisha,892064,4.2
SEL1965,Priya Shah Store,Tiruchirappalli,Tamil Nadu,102514,2.7
SEL1966,Ishaan Shah Store,Lucknow,Uttar Pradesh,597807,4.7
SEL1967,Kiran Patel Store,Ambala,Haryana,224275,4.4
SEL1968,Omkar Nair Store,Bhagalpur,Bihar,312248,3.1
SEL1969,Mohan Pillai Store,Thiruvananthapuram,Kerala,640827,2.7
SEL1970,Zara Nair Store,Siliguri,West Bengal,941595,4.3
SEL1971,Tarun Chopra Store,Chennai,Tamil Nadu,192577,3.1
SEL1972,Mohan Naidu Store,Kollam,Kerala,465166,3.8
SEL1973,Gaurav Pillai Store,Ajmer,Rajasthan,502687,2.7
SEL1974,Meera Joshi Store,Nizamabad,Telangana,590018,3.9
SEL1975,Pankaj Gupta Store,Rohini,Delhi,282186,2.6
SEL1976,Rajesh Mishra Store,Khammam,Telangana,313627,3.8
SEL1977,Tarun Nair Store,Salem,Tamil Nadu,458718,4.6
SEL1978,Riya Shah Store,Hyderabad,Telangana,783924,4.0
SEL1979,Vijay Malhotra Store,Faridabad,Haryana,501148,4.7
SEL1980,Deepak Saxena Store,Berhampur,Odisha,199053,
SEL1981,Tarun Agarwal Store,Jodhpur,Rajasthan,868279,4.2
SEL1982,Deepak Patel Store,Bhagalpur,Bihar,721991,3.4
SEL1983,Tarun Singh Store,Panipat,Haryana,292022,3.2
SEL1984,Kavya Singh Store,Mangaluru,Karnataka,454349,3.3
SEL1985,Nisha Mishra Store,Salem,Tamil Nadu,766334,2.8
SEL1986,Nisha Mehta Store,Lucknow,Uttar Pradesh,230390,3.1
SEL1987,Kavya Reddy Store,Pune,Maharashtra,240887,3.5
SEL1988,Gaurav Das Store,Hisar,Haryana,961905,3.4
SEL1989,Rahul Mishra Store,Varanasi,Uttar Pradesh,739950,3.7
SEL1990,Manish Gupta Store,Thiruvananthapuram,Kerala,833363,3.7
SEL1991,Ishaan Kumar Store,Kollam,Kerala,946488,
SEL1992,Mohan Mehta Store,Kanpur,Uttar Pradesh,807028,3.5
SEL1993,Amit Chopra Store,Thiruvananthapuram,Kerala,577408,4.2
SEL1994,Divya Bose Store,Kozhikode,Kerala,148678,4.7
SEL1995,Aisha Agarwal Store,Kanpur,Uttar Pradesh,805508,3.6
SEL1996,Tarun Pillai Store,Chennai,Tamil Nadu,,3.9
SEL1997,Vijay Agarwal Store,Faridabad,Haryana,530221,4.2
SEL1998,Tarun Gupta Store,Tiruchirappalli,Tamil Nadu,618060,3.7
SEL1999,Ishaan Pandey Store,Kanpur,Uttar Pradesh,253334,
SEL2000,Suresh Rao Store,Patna,Bihar,836256,3.2
SEL2001,Varun Pillai Store,Darbhanga,Bihar,228381,2.6
SEL2002,Manish Shah Store,Thrissur,Kerala,586329,4.2
SEL2003,Pooja Reddy Store,Kota,Rajasthan,912270,3.2
SEL2004,Ravi Verma Store,Sambalpur,Odisha,148012,4.6
SEL2005,Mohan Das Store,Kollam,Kerala,590132,4.1
SEL2006,Rohit Chopra Store,Hisar,Haryana,507293,
SEL2007,Kiran Rao Store,Mumbai,Maharashtra,807406,4.7
SEL2008,Vijay Patel Store,Muzaffarpur,Bihar,345054,3.6
SEL2009,Lakshmi Naidu Store,Durgapur,West Bengal,615646,3.0
SEL2010,Sneha Singh Store,Vadodara,Gujarat,353462,4.8
SEL2011,Mohan Verma Store,Hisar,Haryana,176654,5.0
SEL2012,Yasmin Sharma Store,Gurugram,Haryana,896981,3.0
SEL2013,Aisha Verma Store,Patna,Bihar,590261,4.4
SEL2014,Arjun Mehta Store,Lucknow,Uttar Pradesh,512827,2.7
SEL2015,Tanvi Patel Store,Gwalior,Madhya Pradesh,524670,2.6
SEL2016,Arjun Saxena Store,Mysuru,Karnataka,801696,4.2
SEL2017,Rohit Patel Store,Indore,Madhya Pradesh,543269,3.1
SEL2018,Ravi Chopra Store,Jaipur,Rajasthan,454869,4.7
SEL2019,Sunita Kumar Store,Thiruvananthapuram,Kerala,,3.8
SEL2020,Suresh Mehta Store,Dwarka,Delhi,283532,4.5
SEL2021,Vikram Shah Store,Hyderabad,Telangana,155296,2.8
SEL2022,Priya Iyer Store,Gwalior,Madhya Pradesh,626525,4.7
SEL2023,Rohit Kumar Store,Ujjain,Madhya Pradesh,668764,3.0
SEL2024,Kiran Rao Store,Faridabad,Haryana,316545,
SEL2025,Vijay Kumar Store,Amritsar,Punjab,902077,4.0
SEL2026,Meera Pandey Store,Ujjain,Madhya Pradesh,289318,2.7
SEL2027,Anjali Verma Store,Aurangabad,Maharashtra,302550,4.9
SEL2028,Aisha Nair Store,Jodhpur,Rajasthan,903566,3.3
SEL2029,Riya Agarwal Store,Kanpur,Uttar Pradesh,341070,4.3
SEL2030,Meera Saxena Store,Bhubaneswar,Odisha,500458,4.1
SEL2031,Priya Shah Store,Bathinda,Punjab,209448,2.6
SEL2032,Aarav Das Store,Nizamabad,Telangana,549442,4.7
SEL2033,Vijay Naidu Store,Gurugram,Haryana,784561,3.3
SEL2034,Ananya Pillai Store,Panipat,Haryana,885890,3.1
SEL2035,Ravi Tiwari Store,Gandhinagar,Gujarat,961054,2.6
SEL2036,Ananya Mishra Store,Bhopal,Madhya Pradesh,911789,
SEL2037,Pooja Sharma Store,Ajmer,Rajasthan,,4.1
SEL2038,Ravi Mishra Store,Amritsar,Punjab,428322,3.0
SEL2039,Nikhil Iyer Store,Hyderabad,Telangana,679893,3.7
SEL2040,Tarun Naidu Store,Kolkata,West Bengal,857000,4.5
SEL2041,Anjali Rao Store,Janakpuri,Delhi,899518,4.9
SEL2042,Aisha Singh Store,Jalandhar,Punjab,124866,4.3
SEL2043,Suresh Sharma Store,Panipat,Haryana,462302,3.0
SEL2044,Tarun Chopra Store,Chennai,Tamil Nadu,710071,3.5
SEL2045,Nisha Pandey Store,Karimnagar,Telangana,732737,3.9
SEL2046,Pooja Rao Store,Warangal,Telangana,,4.7
SEL2047,Nisha Kumar Store,Aurangabad,Maharashtra,901931,3.9
SEL2048,Kavya Kumar Store,Udaipur,Rajasthan,280076,3.7
SEL2049,Rohit Reddy Store,Gurugram,Haryana,531363,3.1
SEL2050,Nikhil Gupta Store,Hisar,Haryana,433239,3.7
SEL2051,Aditi Sharma Store,Berhampur,Odisha,299519,3.3
SEL2052,Zara Saxena Store,Agra,Uttar Pradesh,130931,3.9
SEL2053,Yasmin Iyer Store,Ghaziabad,Uttar Pradesh,803049,
SEL2054,Meera Gupta Store,Gaya,Bihar,481044,4.9
SEL2055,Rahul Saxena Store,Patna,Bihar,336897,4.5
SEL2056,Kiran Gupta Store,Agra,Uttar Pradesh,515794,4.6
SEL2057,Ananya Mishra Store,Bhopal,Madhya Pradesh,233412,3.4
SEL2058,Vikram Pandey Store,Gandhinagar,Gujarat,320468,4.2
SEL2059,Neha Tiwari Store,Bathinda,Punjab,262045,3.5
SEL2060,Omkar Pandey Store,Chennai,Tamil Nadu,184650,2.6
SEL2061,Manish Iyer Store,Jaipur,Rajasthan,711506,4.7
SEL2062,Varun Iyer Store,Jalandhar,Punjab,699584,2.6
SEL2063,Varun Pillai Store,Khammam,Telangana,160477,2.8
SEL2064,Suresh Gupta Store,Nizamabad,Telangana,360784,2.5
SEL2065,Riya Pillai Store,Nagpur,Maharashtra,401706,2.7
SEL2066,Zara Joshi Store,Cuttack,Odisha,127223,2.6
SEL2067,Mohan Malhotra Store,Thrissur,Kerala,,4.2
SEL2068,Ishaan Reddy Store,Varanasi,Uttar Pradesh,394219,4.6
SEL2069,Kiran Shah Store,Aurangabad,Maharashtra,887962,4.5
SEL2070,Suresh Rao Store,Mysuru,Karnataka,804422,4.1
SEL2071,Pooja Bose Store,Mysuru,Karnataka,757154,4.5
SEL2072,Arjun Nair Store,Howrah,West Bengal,716543,3.6
SEL2073,Pankaj Rao Store,Howrah,West Bengal,226885,
SEL2074,Vijay Patel Store,Thiruvananthapuram,Kerala,405019,3.6
SEL2075,Aditi Saxena Store,Khammam,Telangana,599133,2.6
SEL2076,Ananya Gupta Store,Kochi,Kerala,439272,4.3
SEL2077,Rahul Malhotra Store,Gaya,Bihar,393140,4.6
SEL2078,Tanvi Chopra Store,Jaipur,Rajasthan,183861,3.1
SEL2079,Vijay Agarwal Store,Bhagalpur,Bihar,366643,3.3
SEL2080,Divya Joshi Store,Dwarka,Delhi,116376,
SEL2081,Anjali Tiwari Store,Dwarka,Delhi,558502,
SEL2082,Nisha Pillai Store,Salem,Tamil Nadu,383968,4.7
SEL2083,Meera Malhotra Store,Thrissur,Kerala,142730,3.7
SEL2084,Neha Naidu Store,Hisar,Haryana,267170,
SEL2085,Sneha Tiwari Store,Bathinda,Punjab,856286,3.2
SEL2086,Riya Patel Store,Bengaluru,Karnataka,515702,
SEL2087,Pankaj Mehta Store,Bathinda,Punjab,294162,3.4
SEL2088,Amit Iyer Store,Warangal,Telangana,552378,3.8
SEL2089,Pankaj Kumar Store,Asansol,West Bengal,448139,4.0
SEL2090,Nikhil Verma Store,Rajkot,Gujarat,504370,3.1
SEL2091,Meera Bose Store,Amritsar,Punjab,975756,3.3
SEL2092,Kiran Pillai Store,Gwalior,Madhya Pradesh,510021,3.8
SEL2093,Anjali Joshi Store,Mumbai,Maharashtra,100980,3.2
SEL2094,Tarun Patel Store,Kota,Rajasthan,359936,
SEL2095,Pankaj Rao Store,Kolkata,West Bengal,108332,4.6
SEL2096,Varun Rao Store,Nashik,Maharashtra,573735,3.3
SEL2097,Kavya Pillai Store,Ajmer,Rajasthan,491156,3.5
SEL2098,Yasmin Naidu Store,Mumbai,Maharashtra,124734,3.9
SEL2099,Divya Saxena Store,Jabalpur,Madhya Pradesh,946162,4.6
SEL2100,Rohit Verma Store,Ambala,Haryana,418147,2.9
SEL2101,Aditi Verma Store,Panipat,Haryana,680861,4.1
SEL2102,Suresh Singh Store,Rourkela,Odisha,646075,3.4
SEL2103,Vijay Kumar Store,Asansol,West Bengal,113269,4.7
SEL2104,Yasmin Sharma Store,Varanasi,Uttar Pradesh,961454,4.2
SEL2105,Deepak Kumar Store,Gandhinagar,Gujarat,143866,2.9
SEL2106,Pooja Chopra Store,Thiruvananthapuram,Kerala,409979,3.2
SEL2107,Mohan Chopra Store,Chennai,Tamil Nadu,320868,2.6
SEL2108,Ishaan Pillai Store,Rourkela,Odisha,169327,4.4
SEL2109,Kiran Chopra Store,Bhopal,Madhya Pradesh,153452,3.5
SEL2110,Riya Pillai Store,Ahmedabad,Gujarat,490087,2.6
SEL2111,Rajesh Rao Store,Rajkot,Gujarat,233511,2.5
SEL2112,Lakshmi Saxena Store,Saket,Delhi,518558,4.9
SEL2113,Nikhil Saxena Store,Bhopal,Madhya Pradesh,687327,
SEL2114,Gaurav Sharma Store,Jalandhar,Punjab,,3.3
SEL2115,Nikhil Tiwari Store,Madurai,Tamil Nadu,579308,3.8
SEL2116,Arjun Pillai Store,Lucknow,Uttar Pradesh,824864,3.9
SEL2117,Suresh Mehta Store,Bengaluru,Karnataka,127498,
SEL2118,Meera Joshi Store,Thiruvananthapuram,Kerala,550318,3.3
SEL2119,Riya Naidu Store,Bhubaneswar,Odisha,737887,3.5
SEL2120,Kiran Sharma Store,Pune,Maharashtra,169857,3.0
SEL2121,Kavya Naidu Store,Bengaluru,Karnataka,756185,2.6
SEL2122,Ravi Sharma Store,Rourkela,Odisha,832916,2.9
SEL2123,Pooja Saxena Store,Hyderabad,Telangana,398389,2.5
SEL2124,Ishaan Kumar Store,Chennai,Tamil Nadu,207465,3.6
SEL2125,Priya Joshi Store,Saket,Delhi,680008,4.2
SEL2126,Varun Pandey Store,Mumbai,Maharashtra,202994,3.0
SEL2127,Ishaan Pandey Store,Mumbai,Maharashtra,166776,3.8
SEL2128,Ananya Pillai Store,Muzaffarpur,Bihar,900477,3.3
SEL2129,Rohit Agarwal Store,Thiruvananthapuram,Kerala,293909,2.8
SEL2130,Lakshmi Bose Store,Durgapur,West Bengal,192039,2.8
SEL2131,Lakshmi Tiwari Store,Rourkela,Odisha,740100,4.0
SEL2132,Lakshmi Verma Store,Darbhanga,Bihar,809297,2.8
SEL2133,Sunita Joshi Store,Pune,Maharashtra,106520,3.9
SEL2134,Zara Iyer Store,Sambalpur,Odisha,901468,3.0
SEL2135,Yasmin Naidu Store,Jabalpur,Madhya Pradesh,984851,4.7
SEL2136,Vijay Reddy Store,Kochi,Kerala,681389,2.6
SEL2137,Divya Rao Store,Rohini,Delhi,173629,
SEL2138,Ishaan Sharma Store,Nashik,Maharashtra,235083,4.4
SEL2139,Riya Kumar Store,New Delhi,Delhi,444259,4.4
SEL2140,Sunita Pandey Store,Nagpur,Maharashtra,308580,2.9
SEL2141,Nikhil Das Store,Panipat,Haryana,405750,3.0
SEL2142,Gaurav Nair Store,Asansol,West Bengal,540126,3.9
SEL2143,Ravi Joshi Store,Dwarka,Delhi,741981,4.2
SEL2144,Aisha Iyer Store,Jodhpur,Rajasthan,408123,4.4
SEL2145,Varun Malhotra Store,Mangaluru,Karnataka,686020,4.1
SEL2146,Meera Malhotra Store,Nashik,Maharashtra,453686,4.5
SEL2147,Suresh Mehta Store,Berhampur,Odisha,658485,3.6
SEL2148,Kavya Nair Store,Howrah,West Bengal,110797,3.9
SEL2149,Aisha Reddy Store,Warangal,Telangana,585346,3.6
SEL2150,Sanjay Agarwal Store,Rohini,Delhi,822059,4.4
SEL2151,Manish Tiwari Store,Ludhiana,Punjab,172176,2.9
SEL2152,Divya Chopra Store,Hyderabad,Telangana,310466,3.1
SEL2153,Kavya Reddy Store,Ludhiana,Punjab,494798,4.6
SEL2154,Yasmin Gupta Store,Bhubaneswar,Odisha,973792,4.3
SEL2155,Nisha Gupta Store,Bengaluru,Karnataka,722821,4.3
SEL2156,Deepak Verma Store,Saket,Delhi,216662,2.7
SEL2157,Gaurav Verma Store,Muzaffarpur,Bihar,488666,
SEL2158,Yasmin Sharma Store,Bhopal,Madhya Pradesh,358416,3.9
SEL2159,Neha Kumar Store,Patna,Bihar,,
SEL2160,Varun Rao Store,Madurai,Tamil Nadu,545643,3.6
SEL2161,Neha Rao Store,Gurugram,Haryana,921302,3.9
SEL2162,Rohit Gupta Store,Patiala,Punjab,645188,3.1
SEL2163,Mohan Pandey Store,Rourkela,Odisha,586292,4.6
SEL2164,Ravi Shah Store,Thiruvananthapuram,Kerala,884403,4.8
SEL2165,Omkar Agarwal Store,Ghaziabad,Uttar Pradesh,253734,3.7
SEL2166,Pooja Agarwal Store,Panipat,Haryana,,3.6
SEL2167,Lakshmi Pillai Store,Panipat,Haryana,575237,3.3
SEL2168,Zara Bose Store,Bathinda,Punjab,278316,3.2
SEL2169,Ishaan Naidu Store,Jabalpur,Madhya Pradesh,984412,3.9
SEL2170,Pankaj Malhotra Store,Warangal,Telangana,177538,2.9
SEL2171,Mohan Malhotra Store,Dwarka,Delhi,206240,4.0
SEL2172,Tarun Joshi Store,Gwalior,Madhya Pradesh,486783,3.9
SEL2173,Sunita Rao Store,Gaya,Bihar,553255,4.2
SEL2174,Nisha Sharma Store,Cuttack,Odisha,615441,3.1
SEL2175,Aarav Rao Store,Rohini,Delhi,911413,4.3
SEL2176,Rohit Joshi Store,Mangaluru,Karnataka,906380,2.5
SEL2177,Neha Sharma Store,Ludhiana,Punjab,307221,3.8
SEL2178,Amit Pandey Store,Patna,Bihar,702251,4.6
SEL2179,Sunita Gupta Store,Kollam,Kerala,434589,4.3
SEL2180,Vikram Singh Store,Mysuru,Karnataka,573937,4.6
SEL2181,Ananya Reddy Store,Sambalpur,Odisha,597405,
SEL2182,Tanvi Nair Store,Janakpuri,Delhi,639417,4.3
SEL2183,Aisha Pillai Store,Gandhinagar,Gujarat,214828,3.7
SEL2184,Anjali Rao Store,Lucknow,Uttar Pradesh,279464,3.3
SEL2185,Manish Naidu Store,Mangaluru,Karnataka,257394,3.4
SEL2186,Kiran Mehta Store,Vadodara,Gujarat,361921,2.8
SEL2187,Gaurav Sharma Store,Gandhinagar,Gujarat,204481,4.2
SEL2188,Aarav Joshi Store,Tiruchirappalli,Tamil Nadu,235754,4.1
SEL2189,Meera Mishra Store,Kota,Rajasthan,473246,2.9
SEL2190,Neha Mishra Store,Vadodara,Gujarat,651883,3.9
SEL2191,Rohit Das Store,Nashik,Maharashtra,,2.8
SEL2192,Priya Naidu Store,Bathinda,Punjab,262518,3.3
SEL2193,Yasmin Verma Store,Panipat,Haryana,449047,2.6
SEL2194,Vikram Patel Store,Kozhikode,Kerala,927553,4.1
SEL2195,Meera Pillai Store,Patna,Bihar,439331,2.5
SEL2196,Rohit Mehta Store,Kochi,Kerala,493628,3.2
SEL2197,Vijay Iyer Store,Dwarka,Delhi,629295,3.2
SEL2198,Ananya Kumar Store,Kota,Rajasthan,696502,4.4
SEL2199,Gaurav Mishra Store,Thrissur,Kerala,880800,3.6
SEL2200,Deepak Pandey Store,Patna,Bihar,888440,
SEL2201,Pankaj Malhotra Store,Ghaziabad,Uttar Pradesh,470555,3.1
SEL2202,Nisha Nair Store,Ambala,Haryana,922684,3.9
SEL2203,Vijay Singh Store,Ajmer,Rajasthan,971628,2.9
SEL2204,Zara Kumar Store,Aurangabad,Maharashtra,346259,5.0
SEL2205,Rahul Iyer Store,Kochi,Kerala,412369,3.8
SEL2206,Anjali Chopra Store,Surat,Gujarat,663401,4.7
SEL2207,Nikhil Malhotra Store,Gaya,Bihar,226032,2.8
SEL2208,Anjali Shah Store,Thiruvananthapuram,Kerala,770369,4.0
SEL2209,Rohit Verma Store,Belagavi,Karnataka,366928,4.2
SEL2210,Rahul Chopra Store,Sambalpur,Odisha,969087,
SEL2211,Sneha Joshi Store,Gwalior,Madhya Pradesh,184696,3.7
SEL2212,Omkar Joshi Store,Muzaffarpur,Bihar,559110,2.6
SEL2213,Priya Pandey Store,Hisar,Haryana,245409,3.2
SEL2214,Suresh Nair Store,Hisar,Haryana,271390,
SEL2215,Rohit Verma Store,Gwalior,Madhya Pradesh,135141,3.3
SEL2216,Pankaj Chopra Store,Panipat,Haryana,355751,2.7
SEL2217,Kiran Rao Store,Muzaffarpur,Bihar,485704,2.5
SEL2218,Sanjay Chopra Store,Gwalior,Madhya Pradesh,762584,3.8
SEL2219,Arjun Verma Store,Panipat,Haryana,930557,4.3
SEL2220,Manish Malhotra Store,Coimbatore,Tamil Nadu,554135,3.1
SEL2221,Mohan Verma Store,Udaipur,Rajasthan,391811,4.2
SEL2222,Nikhil Joshi Store,Rohini,Delhi,388130,
SEL2223,Yasmin Joshi Store,Patiala,Punjab,274423,3.5
SEL2224,Suresh Chopra Store,Mumbai,Maharashtra,879789,3.8
SEL2225,Tarun Iyer Store,Muzaffarpur,Bihar,385594,
SEL2226,Anjali Rao Store,Amritsar,Punjab,,3.4
SEL2227,Gaurav Malhotra Store,Ambala,Haryana,989758,
SEL2228,Gaurav Saxena Store,Siliguri,West Bengal,711274,3.4
SEL2229,Nisha Rao Store,Rajkot,Gujarat,619473,3.8
SEL2230,Rohit Tiwari Store,Dwarka,Delhi,328921,4.4
SEL2231,Sneha Saxena Store,Ludhiana,Punjab,630043,4.9
SEL2232,Ravi Chopra Store,Ahmedabad,Gujarat,,4.7
SEL2233,Priya Patel Store,Jodhpur,Rajasthan,818123,4.8
SEL2234,Kavya Iyer Store,Indore,Madhya Pradesh,347252,4.8
SEL2235,Nisha Tiwari Store,Gandhinagar,Gujarat,889115,3.1
SEL2236,Rahul Iyer Store,Sambalpur,Odisha,212326,4.9
SEL2237,Varun Saxena Store,Dwarka,Delhi,948740,3.1
SEL2238,Gaurav Das Store,Warangal,Telangana,480764,4.7
SEL2239,Aarav Mehta Store,Ajmer,Rajasthan,212436,4.0
SEL2240,Mohan Iyer Store,Asansol,West Bengal,841028,4.6
SEL2241,Tanvi Kumar Store,New Delhi,Delhi,113130,5.0
SEL2242,Rahul Pandey Store,Khammam,Telangana,177266,
SEL2243,Aisha Rao Store,Mumbai,Maharashtra,376991,4.5
SEL2244,Kavya Malhotra Store,Berhampur,Odisha,767107,3.0
SEL2245,Tanvi Das Store,Pune,Maharashtra,721358,
SEL2246,Vijay Sharma Store,Mysuru,Karnataka,347456,2.9
SEL2247,Rajesh Patel Store,Cuttack,Odisha,,3.8
SEL2248,Rahul Kumar Store,Gandhinagar,Gujarat,149354,3.8
SEL2249,Yasmin Gupta Store,Cuttack,Odisha,120188,3.8
SEL2250,Kiran Kumar Store,Rajkot,Gujarat,679184,4.3
SEL2251,Ishaan Rao Store,Bengaluru,Karnataka,669110,3.5
SEL2252,Deepak Reddy Store,Kanpur,Uttar Pradesh,892186,3.6
SEL2253,Manish Tiwari Store,New Delhi,Delhi,741318,4.1
SEL2254,Kavya Malhotra Store,Salem,Tamil Nadu,923639,4.2
SEL2255,Rajesh Agarwal Store,Hyderabad,Telangana,277530,
SEL2256,Ishaan Agarwal Store,Udaipur,Rajasthan,466702,2.6
SEL2257,Zara Malhotra Store,Ghaziabad,Uttar Pradesh,615795,3.1
SEL2258,Ishaan Mehta Store,Kollam,Kerala,684305,4.9
SEL2259,Rahul Das Store,Hyderabad,Telangana,445606,4.8
SEL2260,Ananya Singh Store,Muzaffarpur,Bihar,162852,4.1
SEL2261,Tanvi Saxena Store,Siliguri,West Bengal,509665,3.0
SEL2262,Tarun Pillai Store,Berhampur,Odisha,310286,2.7
SEL2263,Anjali Gupta Store,Surat,Gujarat,217739,4.9
SEL2264,Sanjay Saxena Store,Sambalpur,Odisha,453265,4.7
SEL2265,Mohan Iyer Store,Faridabad,Haryana,349950,3.5
SEL2266,Neha Verma Store,Vadodara,Gujarat,757982,4.1
SEL2267,Sanjay Verma Store,Faridabad,Haryana,537959,4.8
SEL2268,Pankaj Verma Store,Madurai,Tamil Nadu,136780,2.8
SEL2269,Nikhil Das Store,Dwarka,Delhi,358655,4.1
SEL2270,Pankaj Shah Store,Asansol,West Bengal,903248,4.8
SEL2271,Kavya Verma Store,Salem,Tamil Nadu,148487,4.6
SEL2272,Sanjay Saxena Store,Siliguri,West Bengal,627950,3.2
SEL2273,Tarun Tiwari Store,Surat,Gujarat,581632,
SEL2274,Anjali Mishra Store,Rajkot,Gujarat,340054,3.0
SEL2275,Manish Shah Store,Hisar,Haryana,298741,3.0
SEL2276,Tanvi Shah Store,Jaipur,Rajasthan,547564,2.7
SEL2277,Aisha Iyer Store,Ludhiana,Punjab,340395,2.8
SEL2278,Lakshmi Saxena Store,Ambala,Haryana,360061,
SEL2279,Arjun Naidu Store,Hisar,Haryana,906013,3.2
SEL2280,Suresh Reddy Store,Warangal,Telangana,452071,4.7
SEL2281,Zara Das Store,Howrah,West Bengal,979745,4.6
SEL2282,Vikram Agarwal Store,Rohini,Delhi,114768,2.8
SEL2283,Rajesh Singh Store,Kolkata,West Bengal,663053,3.8
SEL2284,Kavya Verma Store,Sambalpur,Odisha,227813,4.3
SEL2285,Aditi Mehta Store,New Delhi,Delhi,397869,4.2
SEL2286,Sneha Pandey Store,Belagavi,Karnataka,545991,2.8
SEL2287,Priya Verma Store,Saket,Delhi,746967,3.3
SEL2288,Rahul Mehta Store,Panipat,Haryana,514591,4.0
SEL2289,Kavya Verma Store,Mangaluru,Karnataka,460477,4.0
SEL2290,Divya Mehta Store,Muzaffarpur,Bihar,436503,4.5
SEL2291,Vijay Sharma Store,Ujjain,Madhya Pradesh,372879,
SEL2292,Ishaan Shah Store,Howrah,West Bengal,123631,3.7
SEL2293,Rahul Bose Store,Thiruvananthapuram,Kerala,997483,4.6
SEL2294,Arjun Nair Store,Coimbatore,Tamil Nadu,859457,
SEL2295,Aditi Iyer Store,Muzaffarpur,Bihar,964472,2.8
SEL2296,Zara Gupta Store,Salem,Tamil Nadu,627843,4.1
SEL2297,Divya Chopra Store,Cuttack,Odisha,217247,
SEL2298,Kiran Tiwari Store,Pune,Maharashtra,392688,
SEL2299,Arjun Joshi Store,Nizamabad,Telangana,921653,3.6
SEL2300,Amit Mehta Store,Asansol,West Bengal,494589,3.4
SEL2301,Rahul Nair Store,Salem,Tamil Nadu,551056,4.1
SEL2302,Vikram Pandey Store,Kolkata,West Bengal,798936,
SEL2303,Pooja Agarwal Store,Jodhpur,Rajasthan,318573,4.8
SEL2304,Ananya Das Store,Vadodara,Gujarat,348329,3.3
SEL2305,Sunita Mehta Store,Gaya,Bihar,233183,
SEL2306,Zara Iyer Store,Hyderabad,Telangana,212972,3.6
SEL2307,Pooja Saxena Store,Gwalior,Madhya Pradesh,596236,3.8
SEL2308,Ravi Nair Store,Aurangabad,Maharashtra,139783,2.6
SEL2309,Aditi Pillai Store,Berhampur,Odisha,203453,4.5
SEL2310,Nisha Naidu Store,Lucknow,Uttar Pradesh,324883,4.3
SEL2311,Mohan Naidu Store,Berhampur,Odisha,858907,3.8
SEL2312,Aisha Tiwari Store,Kolkata,West Bengal,183632,3.0
SEL2313,Priya Joshi Store,Pune,Maharashtra,,4.8
SEL2314,Aarav Saxena Store,Darbhanga,Bihar,820274,
SEL2315,Meera Joshi Store,Surat,Gujarat,231351,3.1
SEL2316,Ananya Verma Store,Gaya,Bihar,561360,4.3
SEL2317,Priya Tiwari Store,Surat,Gujarat,666888,
SEL2318,Gaurav Naidu Store,Durgapur,West Bengal,872609,2.8
SEL2319,Sunita Das Store,Patna,Bihar,140314,
SEL2320,Kiran Mishra Store,Nizamabad,Telangana,812639,
SEL2321,Vijay Saxena Store,Indore,Madhya Pradesh,990260,4.8
SEL2322,Tarun Reddy Store,Jaipur,Rajasthan,489557,4.9
SEL2323,Ananya Patel Store,Karimnagar,Telangana,152287,4.2
SEL2324,Pankaj Mishra Store,Coimbatore,Tamil Nadu,665439,4.5
SEL2325,Ananya Saxena Store,Tiruchirappalli,Tamil Nadu,900470,3.8
SEL2326,Riya Bose Store,Kota,Rajasthan,678139,2.6
SEL2327,Ishaan Rao Store,Nizamabad,Telangana,438296,2.8
SEL2328,Riya Mishra Store,Gwalior,Madhya Pradesh,660399,4.9
SEL2329,Anjali Pillai Store,Jaipur,Rajasthan,735444,3.5
SEL2330,Rajesh Mishra Store,Kochi,Kerala,356805,4.4
SEL2331,Aditi Bose Store,Kozhikode,Kerala,623613,
SEL2332,Divya Iyer Store,Asansol,West Bengal,544526,3.8
SEL2333,Kiran Chopra Store,Karimnagar,Telangana,464674,2.9
SEL2334,Vijay Rao Store,Hubli,Karnataka,,4.5
SEL2335,Tarun Saxena Store,Hisar,Haryana,616202,2.9
SEL2336,Sunita Bose Store,Coimbatore,Tamil Nadu,227872,4.3
SEL2337,Arjun Saxena Store,Panipat,Haryana,791838,2.9
